Id,LotFrontage,LotArea,Street,Alley,Utilities,OverallQual,YearBuilt,TotalBsmtSF,CentralAir,Electrical,GrLivArea,PavedDrive,EnclosedPorch,PoolArea,Fence,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial,MSZoning_C (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,NearArtery_or_Feedr,PositiveFeat,BsmtQuartersQ,DeductionsFunctional,RegularityOfShape,means_neigh,TotBath,KitchensRating,FireplacesRating,GarageRating,HasBasement,SalePrice
123,75.0,9464,2,0.0,4,6,1958,6.984716320118266,1,0.0,6.984716320118266,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,1.0,3,0,3,1,11.820410164718188
124,55.0,7892,2,0.0,4,6,1993,7.089243155027514,1,0.0,7.089243155027514,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,2.0,4,0,6,1,11.94405831982697
125,48.0,17043,2,0.0,4,6,1979,7.216709486709457,1,0.0,7.368970402194793,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,189050.0684931507,2.0,3,3,6,1,12.106252310247962
126,60.0,6780,2,0.0,4,6,1935,6.253828811575473,0,0.0,6.625392368007956,1,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,100123.7837837838,2.0,3,0,0,1,11.344506813345266
127,70.6246105919003,4928,2,0.0,4,6,1976,6.982862751468942,1,0.0,6.86484777797086,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,142694.44444444447,2.0,3,3,6,1,11.759785542901755
128,55.0,4388,2,0.0,4,5,1930,6.51025834052315,1,0.0,6.733401891837359,1,0,0,0.0,0,1,0,0,0,0,1,1,0,0.0,0.0,1,128225.30088495574,1.0,3,3,0,1,11.37366339763672
129,69.0,7590,2,0.0,4,6,1966,6.492239835020471,1,0.0,7.206377291472252,3,0,0,0.0,0,1,0,0,0,1,0,0,1,1.0,0.0,1,145847.08,1.5,3,2,6,1,11.951180395901384
130,69.0,8973,2,0.0,4,5,1958,6.915723448631314,1,0.0,6.959398512133975,3,0,0,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,2.0,5,0,6,1,11.918390573078392
131,88.0,14200,2,0.0,4,7,1966,6.828712071641684,1,0.0,7.676473646389156,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.5,4,8,6,1,12.328290278254423
132,70.6246105919003,12224,2,0.0,4,6,2000,6.899723107284872,1,0.0,7.627544390488503,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.5,4,3,6,1,12.404923504275338
133,75.0,7388,2,0.0,4,5,1959,6.968850378341948,1,0.0,7.190676034332207,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,4,0,6,1,11.923378114589433
134,70.6246105919003,6853,2,0.0,4,8,2001,7.144407180321139,1,0.0,7.16703787691222,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,242247.44736842107,3.0,4,0,6,1,12.301382825334498
135,78.0,10335,2,0.0,4,5,1968,7.2868764117507,1,0.0,7.450660796211539,3,180,0,1.0,0,1,0,0,0,1,0,0,0,0.0,1.0,1,136793.13513513515,2.5,3,3,6,1,12.100712129872347
136,80.0,10400,2,0.0,4,7,1970,7.1731917424865985,1,0.0,7.427738840532894,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,189050.0684931507,2.0,3,4,6,1,12.066810578196666
137,62.54807692307692,10355,2,0.0,4,5,1967,7.101675971619444,1,0.0,7.101675971619444,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,2.0,3,2,3,1,11.870599909242044
138,82.0,11070,2,0.0,4,7,1988,7.553286605600419,1,0.0,7.580189417944541,3,0,0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,156270.12244897962,3.0,6,0,9,1,12.049418835484797
139,73.0,9066,2,0.0,4,8,1999,6.911747300251674,1,0.0,7.524021415206125,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,2.5,4,6,9,1,12.345834587905333
140,65.0,15426,2,0.0,4,6,1997,6.833031732786201,1,0.0,7.475339236566737,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.5,4,0,6,1,12.352335152508426
141,70.0,10500,2,0.0,4,4,1971,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,1.0,3,1,0,1,11.652687407345388
142,78.0,11645,2,0.0,4,7,2005,7.458186157340487,1,0.0,7.458186157340487,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.468436909997665
143,71.0,8520,2,0.0,4,5,1952,6.813444599510896,1,0.0,7.233455418621439,3,0,0,1.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,145847.08,2.0,3,0,6,1,12.01974306733868
144,78.0,10335,2,0.0,4,7,1999,7.306531398939505,1,0.0,7.313886831633462,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.225875272826354
145,70.0,9100,2,0.0,4,5,1963,7.454719949364001,1,0.0,7.454719949364001,3,0,0,0.0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,136793.13513513515,3.0,6,0,6,1,11.736069016284437
146,24.0,2522,2,0.0,4,6,2004,6.877296071497429,1,0.0,7.443663683115591,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,4.0,1,128219.7,2.0,4,0,6,1,11.77528972943772
147,51.0,6120,2,0.0,4,5,1931,6.5722825426940075,1,0.0,6.774223886357614,3,0,0,0.0,0,1,0,0,0,0,1,0,0,1.0,0.0,1,124834.05172413793,2.0,3,0,2,1,11.56171562913966
148,70.6246105919003,9505,2,0.0,4,7,2001,6.784457062637643,1,0.0,7.618251097876695,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,4,6,1,12.312682380588432
149,63.0,7500,2,0.0,4,7,2004,6.984716320118266,1,0.0,6.984716320118266,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,2.0,4,0,0,1,11.856515169360305
150,62.54807692307692,6240,2,0.0,4,5,1936,6.79794041297493,1,0.0,7.203405521083095,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,124834.05172413793,1.0,3,0,2,1,11.652687407345388
151,120.0,10356,2,0.0,4,5,1975,6.876264611890766,1,0.0,6.876264611890766,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,197965.77333333332,1.5,3,0,6,1,11.711776323715394
152,107.0,13891,2,0.0,4,8,2007,7.444248649496705,1,0.0,7.444248649496705,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,3.0,4,4,9,1,12.827729194939907
153,70.6246105919003,14803,2,0.0,4,6,1971,6.715383386334681,1,0.0,7.597396320212795,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,189050.0684931507,2.5,3,4,6,1,12.154779351142624
154,70.6246105919003,13500,2,0.0,4,6,1960,7.379008127628304,1,0.0,7.132497551660044,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,212565.42857142855,2.0,3,4,6,1,12.367340793126296
155,84.0,11340,2,0.0,4,6,1923,7.090076835776092,1,0.0,7.090076835776092,3,228,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,2,1,11.736069016284437
156,60.0,9600,2,0.0,4,6,1924,6.349138991379798,0,0.0,6.999422467507961,1,128,0,0.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,128219.7,1.0,3,0,0,1,11.27720313144916
157,60.0,7200,2,0.0,4,5,1950,0.0,1,0.0,6.946975992135418,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,1.0,3,0,6,0,11.603679828238693
158,92.0,12003,2,0.0,4,8,2009,6.651571873589727,1,0.0,7.584773077612199,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,242247.44736842107,2.5,5,4,9,1,12.504323669331189
159,100.0,12552,2,0.0,4,7,2004,6.898714534329988,1,0.0,7.5740450053721995,3,0,0,1.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,2.5,4,4,6,1,12.448626590364206
160,134.0,19378,2,0.0,4,7,2005,7.238496840894365,1,0.0,7.808729306744399,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.5,4,4,6,1,12.676076274775909
161,70.6246105919003,11120,2,0.0,4,6,1984,7.116394144093465,1,0.0,7.116394144093465,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,238772.7272727273,2.0,3,0,6,1,11.998433280751929
162,110.0,13688,2,0.0,4,9,2003,7.360103972989152,1,0.0,7.889084407035514,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,3.5,5,8,9,1,12.929991484756872
163,95.0,12182,2,0.0,4,7,2005,7.340186835320115,1,0.0,7.340186835320115,3,0,0,0.0,0,0,1,0,0,1,0,0,0,1.0,0.0,1,316270.6233766234,2.0,4,4,6,1,12.301382825334498
164,55.0,5500,2,0.0,4,4,1956,6.782192056006791,1,0.0,6.782192056006791,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,0,1,11.544424132029599
165,40.0,5400,2,2.0,4,6,1926,7.046647277848756,1,0.0,7.38770923908104,3,183,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,2.0,4,0,3,1,11.931635799828413
166,62.0,10106,2,0.0,4,5,1940,6.467698726104354,1,0.0,7.2115567333138015,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,128219.7,3.0,6,0,0,1,11.755871643580617
167,62.54807692307692,10708,2,0.0,4,5,1955,7.388327859577107,1,0.0,7.532088143541722,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,212565.42857142855,2.0,3,12,3,1,12.154779351142624
168,86.0,10562,2,0.0,4,8,2007,7.366445148327599,1,0.0,7.6783263565068856,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,2.5,5,4,9,1,12.693498620467778
169,62.0,8244,2,0.0,4,7,2004,6.733401891837359,1,0.0,7.450079569807499,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,4,6,1,12.119969946476761
170,70.6246105919003,16669,2,0.0,4,8,1981,7.430114138561801,1,0.0,7.442492722794441,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,242247.44736842107,2.5,3,3,6,1,12.337100907936577
171,70.6246105919003,12358,2,0.0,4,5,1941,6.579251212010101,1,0.0,7.231287004327616,3,0,0,0.0,0,1,0,0,0,0,1,1,0,0.0,0.0,1,128225.30088495574,1.5,3,0,6,1,11.763684183317412
172,141.0,31770,2,0.0,4,6,1960,6.984716320118266,1,0.0,7.412160334945205,2,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,145847.08,2.0,3,8,6,1,12.2783933071098
173,44.0,5306,2,0.0,4,7,1987,6.96979066990159,1,0.0,7.4770384723196965,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,310499.0,3.0,4,3,8,1,12.384218830913648
174,80.0,10197,2,0.0,4,6,1961,7.216709486709457,1,0.0,7.216709486709457,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.5,3,3,6,1,12.0015054797889
175,47.0,12416,2,0.0,4,6,1986,7.381501894506707,1,0.0,7.409136443920128,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,2.0,1,242247.44736842107,3.0,3,3,6,1,12.122691036591123
176,84.0,12615,2,0.0,4,6,1950,7.091742115095153,1,0.0,7.67693714581808,3,39,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,128219.7,3.0,4,4,6,1,12.400816722322686
177,97.0,10029,2,0.0,4,6,1988,7.048386408721883,1,0.0,7.630461261783627,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,212565.42857142855,3.0,3,3,6,1,12.259613412458204
178,70.6246105919003,13650,2,0.0,4,5,1958,6.9584483932976555,1,0.0,7.560080465021827,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,136793.13513513515,3.0,4,4,6,1,12.058152515453552
179,63.0,17423,2,0.0,4,9,2008,7.703459047867175,1,0.0,7.711548979629146,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,310499.0,3.0,5,4,9,1,13.1260306447518
180,60.0,8520,2,0.0,4,5,1923,6.875232087276577,1,0.0,6.875232087276577,1,184,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,4,1,11.512925464970229
181,70.6246105919003,2117,2,0.0,4,6,2000,6.628041376179533,1,0.0,7.329749689041512,3,0,0,0.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,2.5,4,3,6,1,12.083905011555967
182,54.0,7588,2,0.0,4,7,1920,6.675823221634848,1,0.0,7.496652438168283,3,40,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,210624.72549019608,1.5,3,4,2,1,12.206572520571825
183,60.0,9060,2,0.0,4,5,1957,0.0,1,0.0,7.200424892944957,3,0,0,1.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,128219.7,1.0,3,4,3,0,11.695247021764184
184,63.0,11426,2,0.0,4,7,2003,7.216709486709457,1,0.0,7.641084249174914,1,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,3.0,1,128225.30088495574,2.5,4,0,6,1,12.206072645530174
185,92.0,7438,2,0.0,4,5,1908,6.222576268071369,1,0.0,7.132497551660044,3,0,0,1.0,0,1,0,0,0,1,0,1,0,0.0,0.0,1,124834.05172413793,1.0,3,0,6,1,11.751942365440728
186,90.0,22950,2,0.0,4,10,1892,7.009408932708637,1,0.0,8.190908881182514,3,0,0,1.0,0,1,0,0,0,0,1,1,0,0.0,0.0,0,128225.30088495574,2.5,5,6,15,1,13.071070083016778
187,70.6246105919003,9947,2,0.0,4,7,1990,7.080026499922591,1,0.0,7.104144092987527,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,156270.12244897962,3.0,4,0,6,1,12.061046873479915
188,60.0,10410,2,0.0,4,5,1916,6.492239835020471,1,0.0,7.412160334945205,1,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,2.0,1,128225.30088495574,2.5,3,0,2,1,11.813030057420567
189,64.0,7018,2,0.0,4,5,1979,6.990256500493881,1,0.0,7.1098794630722715,3,0,0,0.0,0,0,0,0,0,1,0,1,0,3.0,0.0,1,186555.7966101695,3.0,6,6,6,1,11.940393392554734
190,41.0,4923,2,0.0,4,8,2001,7.373374309910049,1,0.0,7.373374309910049,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,310499.0,2.5,5,4,6,1,12.56374708980199
191,70.0,10570,2,0.0,4,8,1932,6.748759547491679,1,0.0,7.910957382845589,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,4.0,1,210624.72549019608,2.5,4,6,6,1,12.66032791780777
192,70.6246105919003,7472,2,0.0,4,7,1972,6.586171654854675,1,0.0,7.2991214627108,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.5,4,0,6,1,12.122691036591123
193,68.0,9017,2,0.0,4,7,1999,7.266128779556451,1,0.0,7.266128779556451,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.165250651009918
194,24.0,2522,2,0.0,4,7,2004,6.877296071497429,1,0.0,7.443663683115591,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,4.0,1,128219.7,2.0,4,0,6,1,11.77528972943772
195,60.0,7180,2,0.0,4,5,1972,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,197965.77333333332,1.0,3,0,3,1,11.751942365440728
196,24.0,2280,2,0.0,4,6,1976,6.75110146893676,1,0.0,7.283448228756631,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,142694.44444444447,2.5,3,3,6,1,11.908340237224891
197,79.0,9416,2,0.0,4,7,2007,7.453561871643373,1,0.0,7.453561871643373,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,225379.8372093023,3.0,5,4,9,1,12.650348126203179
198,174.0,25419,2,0.0,4,8,1918,7.215239978730097,1,0.0,8.043020885298283,3,552,512,1.0,1,0,0,0,0,1,0,1,0,3.0,0.0,1,145847.08,3.5,4,5,6,1,12.367340793126296
199,92.0,5520,2,0.0,4,6,1912,6.626717749249025,1,0.0,7.709308333385869,3,30,0,1.0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,0,1,11.55214617812351
200,76.0,9591,2,0.0,4,8,2004,7.44600149832412,1,0.0,7.44600149832412,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,3.0,5,4,9,1,12.524162674153336
201,80.0,8546,2,0.0,4,4,2003,7.02197642307216,1,0.0,7.02197642307216,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128219.7,2.0,3,0,6,1,11.84939770159144
202,75.0,10125,2,0.0,4,6,1977,7.086737934510577,1,0.0,7.153833801578843,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,156270.12244897962,2.5,3,4,6,1,12.052338545588132
203,50.0,7000,2,0.0,4,6,1924,6.424869023905388,1,0.0,7.177782416195197,3,126,0,0.0,0,1,0,0,0,1,0,1,0,0.0,1.0,1,128225.30088495574,2.0,3,0,3,1,11.626254150277232
204,70.6246105919003,4438,2,0.0,4,6,2004,6.742880635791903,1,0.0,6.742880635791903,3,0,0,0.0,0,1,0,0,0,0,1,0,0,3.0,0.0,1,197965.77333333332,2.0,4,4,6,1,11.911701584927597
205,50.0,3500,2,1.0,4,5,1947,6.579251212010101,1,0.0,7.157735484249907,3,0,0,1.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.5,3,0,3,1,11.608235644774552
206,99.0,11851,2,0.0,4,7,1990,7.261225091971921,1,0.0,7.273786317844895,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.0,3,0,6,1,12.103486056755072
207,40.0,13673,2,0.0,4,5,1962,7.038783541388542,1,0.0,7.4360278163518485,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,2.0,1,136793.13513513515,1.5,3,3,3,1,11.876873892875459
208,62.54807692307692,12493,2,0.0,4,4,1960,7.003065458786462,1,0.0,7.003065458786462,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,2.0,3,1,3,1,11.856515169360305
209,70.6246105919003,14364,2,0.0,4,7,1988,7.053585727193677,1,0.0,7.631431664576906,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,3.5,3,4,6,1,12.531772785169476
210,75.0,8250,2,0.0,4,6,1964,6.9957661563048505,1,0.0,6.9957661563048505,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,3,0,6,1,11.884489021402711
211,67.0,5604,2,0.0,4,5,1925,6.761572768804055,0,0.0,6.761572768804055,3,96,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,2.0,3,0,0,1,11.49272275765271
212,83.0,10420,2,0.0,4,6,2009,7.10002716662926,1,0.0,7.10002716662926,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,128219.7,2.0,4,0,6,1,12.133501952695338
213,72.0,8640,2,0.0,4,7,2009,6.802394763324311,1,0.0,7.524021415206125,3,0,0,0.0,0,0,1,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,3.5,4,3,6,1,12.439871229831715
214,43.0,13568,2,0.0,4,5,1995,6.897704943128636,1,0.0,6.897704943128636,3,0,0,0.0,0,1,0,0,0,1,0,0,0,2.0,0.0,0,197965.77333333332,1.5,3,0,6,1,11.957611286231675
215,62.54807692307692,10900,2,0.0,4,6,1977,6.535241271013659,1,0.0,7.238496840894365,3,0,0,1.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,1.5,3,0,3,1,11.993807212363148
216,72.0,10011,2,0.0,4,5,1957,6.975413927455952,1,0.0,7.119635638017636,3,0,0,1.0,0,1,0,0,0,1,0,0,0,1.0,1.0,1,145847.08,1.5,4,2,3,1,11.80894766169701
217,65.0,8450,2,0.0,4,7,2004,7.269616749608169,1,0.0,7.269616749608169,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,3.0,4,0,6,1,12.254862809699606
218,57.0,9906,2,1.0,4,4,1925,6.530877627725885,0,0.0,7.191429330036379,3,60,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,3,1,11.580584113444043
219,70.6246105919003,15660,2,0.0,4,7,1939,6.682108597449809,1,0.0,7.577633832602728,3,150,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,210624.72549019608,2.0,4,6,6,1,12.649154617209645
220,43.0,3010,2,0.0,4,7,2005,7.129297548929373,1,0.0,7.129297548929373,3,0,0,0.0,0,0,1,0,0,1,0,0,0,3.0,0.0,1,194870.8823529412,2.0,4,0,6,1,12.0271851854705
221,73.0,8990,2,0.0,4,7,2006,7.311886164077165,1,0.0,7.311886164077165,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,197965.77333333332,2.0,4,0,6,1,12.230277334226992
222,70.6246105919003,8068,2,0.0,4,6,2002,6.917705609835305,1,0.0,7.726212650507529,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,192854.50632911394,2.5,4,3,6,1,12.206072645530174
223,85.0,11475,2,0.0,4,6,1975,6.569481420414296,1,0.0,7.347299700743164,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,189050.0684931507,3.5,3,3,6,1,12.100156419938624
224,70.0,10500,2,0.0,4,4,1971,6.761572768804055,1,0.0,6.761572768804055,3,0,0,0.0,1,0,0,0,0,1,0,0,0,2.0,0.0,1,145847.08,1.0,3,0,6,1,11.48246625748552
225,103.0,13472,2,0.0,4,10,2003,7.779885115070522,1,0.0,7.779885115070522,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,316270.6233766234,2.0,5,5,9,1,12.864240107194092
226,21.0,1680,2,0.0,4,5,1971,6.4457198193855785,1,0.0,7.171656822768514,3,0,0,0.0,1,0,0,0,0,0,1,0,0,0.0,0.0,1,104493.75,2.5,3,0,3,1,11.626254150277232
227,82.0,9950,2,0.0,4,7,1995,7.0925737159746784,1,0.0,7.832014180505469,3,0,0,0.0,1,0,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,2.5,4,3,9,1,12.577636201962656
228,21.0,1869,2,0.0,4,6,1970,6.180016653652572,1,0.0,6.894670039433482,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,104493.75,1.5,3,0,3,1,11.571194373094205
229,70.0,8521,2,0.0,4,5,1967,6.815639990074331,1,0.0,6.815639990074331,3,0,0,1.0,0,1,0,0,0,1,0,1,0,2.0,0.0,1,136793.13513513515,1.0,3,2,3,1,11.736069016284437
230,43.0,3182,2,0.0,4,7,2005,7.224753405767971,1,0.0,7.349230824613334,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,194870.8823529412,2.0,4,3,6,1,12.167851432709975
231,73.0,8760,2,0.0,4,6,1959,7.085064293952548,1,0.0,7.085064293952548,3,120,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,145847.08,2.0,3,0,3,1,11.904967552746252
232,174.0,15138,2,0.0,4,8,1995,7.2875606403097235,1,0.0,7.935229539816907,3,202,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,335295.31707317074,3.5,5,3,9,1,12.90669184092882
233,21.0,1680,2,0.0,4,6,1972,6.180016653652572,1,0.0,6.894670039433482,3,0,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,104493.75,1.5,3,1,3,1,11.456355113481834
234,75.0,10650,2,0.0,4,5,1976,6.795705775173514,1,0.0,6.795705775173514,3,0,0,1.0,0,1,0,0,0,1,0,0,0,2.0,0.0,1,197965.77333333332,2.0,3,0,3,1,11.761346823468706
235,70.6246105919003,7851,2,0.0,4,6,2002,6.756932389247553,1,0.0,7.580699752224563,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,192854.50632911394,3.5,4,6,6,1,12.285345826424681
236,21.0,1680,2,0.0,4,6,1971,6.180016653652572,1,0.0,6.894670039433482,3,0,0,0.0,0,1,0,0,0,0,1,0,0,2.0,0.0,1,104493.75,1.5,3,0,3,1,11.401993904262946
237,65.0,8773,2,0.0,4,7,2004,7.254177846456518,1,0.0,7.254177846456518,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,197965.77333333332,2.0,4,0,6,1,12.130810161029627
238,70.6246105919003,9453,2,0.0,4,7,1993,6.903747257584598,1,0.0,7.463936604468925,3,0,0,0.0,0,1,0,0,0,1,0,0,0,1.0,0.0,1,186555.7966101695,2.5,4,0,6,1,12.178187442040638
239,93.0,12030,2,0.0,4,8,2007,7.434847875211999,1,0.0,7.434847875211999,3,0,0,0.0,0,0,1,0,0,1,0,0,0,0.0,0.0,1,316270.6233766234,2.0,4,0,9,1,12.669806661762314
240,52.0,8741,2,0.0,4,6,1945,6.5998704992128365,1,0.0,7.304515946460155,3,0,0,1.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,128219.7,1.5,3,4,3,1,11.635143097694478
241,75.0,9000,2,0.0,4,8,2008,7.356279876550748,1,0.0,7.356279876550748,3,0,0,0.0,0,1,0,0,0,0,0,0,0,3.0,0.0,1,225379.8372093023,3.0,4,0,6,1,12.478006361013815
242,40.0,3880,2,0.0,4,5,1945,6.530877627725885,1,0.0,6.763884908562435,3,0,0,0.0,0,1,0,0,0,0,1,0,0,2.0,0.0,1,128225.30088495574,1.0,4,0,0,1,11.612770799939945
243,63.0,5000,2,0.0,4,5,1900,6.29156913955832,0,0.0,7.272398392570047,3,77,0,0.0,0,1,0,0,0,0,1,0,0,0.0,0.0,1,128225.30088495574,1.0,3,0,2,1,11.27720313144916
244,75.0,10762,2,0.0,4,6,1980,6.439350371100098,1,0.0,7.104144092987527,3,0,0,0.0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,186555.7966101695,1.5,3,3,3,1,11.695247021764184
245,70.6246105919003,8880,2,0.0,4,7,1994,6.854354502255021,1,0.0,7.6544432264701125,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,186555.7966101695,3.5,4,4,6,1,12.230765258120545
246,80.0,10400,2,0.0,4,7,1988,7.520234556474628,1,0.0,7.534762657037537,3,0,0,0.0,0,1,0,0,0,1,0,0,0,3.0,0.0,1,189050.0684931507,2.5,3,3,6,1,12.394624752074764
